Asic,Accounting/Finance,Age-Derived,All-Positions,Arizona State University,Avg. Tenure (before SanDisk),Job Hop,California State University,Computers,Degree Level,Degree Progam Rollup,Design,Director-VP-Mgmt,Engineer Type 1,Engineer Type,Engineer,Firmware,Gender,India,Indian Institute of Technology,Israel,Marketing/Sales,Number of Records,Other 1,Other 2,Other,Position level,Predict2,San Jose State University,SanDisk Position Change (from prior role),SanDisk Position,SanDisk Tenure,Santa Clara University,Software,Stanford University,Systems,Technion - Israel Institute of Technology,Total Experience,Total Other Job Experience,Total Other Jobs,Total SanDisk Jobs,Total SanDisk and Other Jobs,USA,USC,University Region,University of California,University of Illinois,University,Year,Id,Rf
0,0,29,Engineer-Firmware,0,2.543835616,2-3,0,0,Missing,Other,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.249315068,0,0,0,0,0,6,5.087671233,2,1,3,1,0,Americas,0,0,Other,2013,190498,0.407558887
0,0,26,Engineer-Firmware,0,0,0-1,0,0,Missing,Other,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.917808219,0,0,0,0,0,7,3.336986301,0,2,2,1,0,Americas,0,0,Other,2013,186047,0.384335106
0,0,27,Engineer-Other,0,0,0-1,0,0,Missing,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,1,No Change,Engineer,7.17260274,0,0,0,0,0,7,0,0,1,1,1,0,Americas,0,0,San Jose State University,2013,201238,0.324335106
0,0,44,Engineer-Other,0,1.224200913,1-2,0,0,Missing,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.167123288,0,0,0,0,0,8,7.345205479,6,1,7,1,0,Americas,0,0,Other,2013,189622,0.459731740
0,0,39,Engineer-Software,0,2.4456621,2-3,0,0,Missing,Other,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,0.501369863,0,1,0,0,0,15,14.6739726,6,1,7,1,0,Americas,0,0,Other,2013,55009,0.433361596
0,0,46,Engineer-Software,0,2.525244618,2-3,0,0,Missing,Other,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.164383562,0,1,0,0,0,20,17.67671233,7,1,8,1,0,Americas,0,0,Other,2013,181373,0.418014061
0,0,29,Other,0,3.628767123,3-4,0,0,Other,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,No Change,Other,2.421917808,0,0,0,0,0,10,7.257534247,2,1,3,1,0,Americas,0,0,Other,2013,116121,0.486965247
0,0,29,Other,0,3.628767123,3-4,0,0,Other,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,No Change,Other,2.421917808,0,0,0,0,0,10,7.257534247,2,1,3,1,0,Americas,0,0,Other,2013,116121,0.486965247
0,0,61,Other,0,8.839269406,8+,0,0,Other,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,No Change,Other,1,0,0,0,0,0,28,26.51780822,3,1,4,1,0,Americas,0,0,Other,2013,11279,0.491154573
0,0,41,Engineer-Firmware,0,16.34520548,8+,0,0,Bachelors,Computers,0,0,India,Firmware,1,1,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.764383562,0,0,0,0,0,19,16.34520548,1,3,4,0,0,India,0,0,Other,2014,185871,0.417335106
0,0,33,Computers,0,6.252054795,6-7,0,1,Bachelors,Computers,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,4.756164384,0,0,0,0,0,17,12.50410959,2,2,4,0,0,India,0,0,Other,2014,190559,0.477582647
0,0,33,Engineer-Firmware,0,0.934794521,0-1,0,0,Bachelors,Engineering,0,0,India,Firmware,1,1,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,0.167123288,0,0,0,0,0,5,4.673972603,5,1,6,0,0,India,0,0,Other,2014,189713,0.447677837
0,0,26,Engineer-Other,0,0,0-1,0,0,Bachelors,Engineering,0,0,India,Other,1,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.665753425,0,0,0,0,0,2,0,0,1,1,0,0,India,0,0,Other,2014,189524,0.427012552
0,0,47,Computers,0,3.460273973,3-4,0,1,Bachelors,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,9.967123288,0,0,0,0,0,17,6.920547945,2,2,4,0,0,India,0,0,Other,2014,182977,0.444438769
0,0,31,Engineer-Firmware,0,5.838356164,4-5,0,0,Bachelors,Other,0,0,India,Firmware,1,1,Men,1,1,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,3.430136986,0,0,0,0,0,9,5.838356164,1,2,3,0,0,India,0,0,Indian Institute of Technology,2014,185878,0.398335106
0,0,29,Engineer-Other,0,4.756164384,4-5,0,0,Masters,Computers,0,0,India,Other,1,0,Men,1,1,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,2.676712329,0,0,0,0,0,7,4.756164384,1,2,3,0,0,India,0,0,Indian Institute of Technology,2014,185929,0.401047088
0,0,35,Computers,0,1.442661448,1-2,0,1,Masters,Computers,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,4.463013699,0,0,0,0,0,15,10.09863014,7,2,9,0,0,India,0,0,Other,2014,184178,0.245335106
0,0,35,Computers,0,1.442661448,1-2,0,1,Masters,Computers,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,4.463013699,0,0,0,0,0,15,10.09863014,7,2,9,0,0,India,0,0,Other,2014,184178,0.247335106
0,0,27,Marketing/Sales,0,5.115068493,4-5,0,0,Masters,Other,0,0,India,Other,0,0,Men,1,0,0,1,1,1,0,0,Director,Medium,0,No Change,Marketing/Sales,1.583561644,0,0,0,0,0,17,15.34520548,3,1,4,0,0,India,0,0,Other,2014,184416,0.478789765
0,0,24,Engineer-Other,0,3.185205479,3-4,0,0,Masters,Other,0,0,India,Other,1,0,Men,1,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,2.668493151,0,0,0,0,0,19,15.9260274,5,2,7,0,0,India,0,0,Other,2014,185876,0.399449157
0,0,35,Engineer-Director-VP-Mgmt,0,2.647945205,2-3,0,0,Missing,Engineering,0,1,India,Director-VP-Mgmt,1,0,Men,1,0,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,2.087671233,0,0,0,0,0,13,10.59178082,4,1,5,0,0,India,0,0,Other,2014,182072,0.402576578
1,0,33,Engineer-ASIC,0,4.587671233,4-5,0,0,Missing,Other,0,0,India,ASIC,1,0,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.419178082,0,0,0,0,0,12,9.175342466,2,1,3,0,0,India,0,0,Other,2014,183928,0.365335106
0,0,31,Engineer-Other,0,6.594520548,6-7,0,0,Bachelors,Engineering,0,0,Israel,Other,1,0,Men,0,0,1,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.161643836,0,0,0,0,0,8,6.594520548,1,1,2,0,0,Israel,0,0,Other,2014,185950,0.344335106
0,0,28,Marketing/Sales,0,4.505479452,4-5,0,0,Bachelors,Engineering,0,0,Israel,Other,0,0,Men,0,0,1,1,1,1,0,0,IC,Medium,0,No Change,Marketing/Sales,6.756164384,0,0,0,0,0,16,9.010958904,2,2,4,0,0,Israel,0,0,Other,2014,186016,0.164362244
0,0,29,Engineer-Director-VP-Mgmt,0,2.752054795,2-3,0,0,Masters,Engineering,0,1,Israel,Director-VP-Mgmt,1,0,Men,0,0,1,0,1,0,0,0,Director,Medium,0,No Change,Engineer,6.419178082,0,0,0,0,0,17,11.00821918,4,1,5,0,0,Israel,0,0,Other,2014,184023,0.308335106
0,0,37,Engineer-Firmware,0,1.419178082,1-2,0,0,Bachelors,Computers,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.838356164,0,0,0,0,0,5,2.838356164,2,1,3,0,0,EMEA,0,0,Other,2014,181648,0.423175717
0,0,43,Engineer-Director-VP-Mgmt,0,3.834931507,3-4,0,0,Bachelors,Engineering,0,1,Other,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,1,0,Director,Medium,0,No Change,Engineer,3.254794521,0,0,0,0,0,19,15.33972603,4,1,5,0,0,EMEA,0,0,Other,2014,182339,0.390335106
0,0,22,Engineer-Firmware,0,0,0-1,0,0,Masters,Other,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,2.093150685,0,0,0,0,0,4,0.58630137,0,3,3,0,0,EMEA,0,0,Other,2014,190634,0.419112830
0,0,37,Marketing/Sales,0,0,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Medium,0,No Change,Marketing/Sales,15.00821918,0,0,0,0,0,15,0,0,1,1,0,0,Unknown,0,0,Other,2014,11146,0.333335106
0,0,56,Engineer-Design,0,6.642922374,6-7,0,0,Missing,Other,1,0,Other,Design,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,3.002739726,0,0,0,0,0,23,19.92876712,3,1,4,0,0,Unknown,0,0,Other,2014,190720,0.362335106
0,0,31,Engineer-Firmware,0,2.460273973,2-3,0,0,Missing,Other,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.665753425,0,0,0,0,0,12,9.84109589,4,2,6,0,0,APAC,0,0,Other,2014,186041,0.160783624
0,0,49,Engineer-Software,0,4.585616438,4-5,0,0,Missing,Other,0,0,Other,Software,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,2.41369863,0,1,0,0,0,21,18.34246575,4,1,5,0,0,Unknown,0,0,Other,2014,181508,0.394764194
0,0,28,Computers,0,0.916634051,0-1,0,1,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,IT,2.923287671,0,0,0,0,0,9,6.416438356,7,2,9,0,0,Unknown,0,0,Other,2014,190458,0.268335106
0,0,43,Computers,0,11.00821918,8+,0,1,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,0,Management,Medium,0,No Change,IT,5.583561644,0,0,0,0,0,17,11.00821918,1,1,2,0,0,Unknown,0,0,Other,2014,183585,0.372335106
0,0,34,Marketing/Sales,0,2.39086758,2-3,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,Medium,0,No Change,Marketing/Sales,5.506849315,0,0,0,0,0,13,7.17260274,3,1,4,0,0,APAC,0,0,Other,2014,183692,0.463155442
0,0,25,Marketing/Sales,0,4.331506849,4-5,0,0,Bachelors,Business,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,IC,Medium,0,No Change,Marketing/Sales,5.336986301,0,0,0,0,0,10,4.331506849,1,3,4,1,0,Americas,1,0,University of California,2014,183470,0.198222532
0,0,30,Engineer-Firmware,0,4.917808219,4-5,0,0,Bachelors,Computers,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.345205479,0,0,0,0,0,8,4.917808219,1,2,3,1,0,Americas,0,0,Other,2014,185994,0.407335106
0,0,22,Computers,0,1,1-2,0,1,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Medium,1,No Change,IT,6.424657534,0,0,0,0,0,7,1,1,1,2,1,0,Americas,0,0,San Jose State University,2014,11134,0.449244486
0,0,24,Engineer-Other,0,0.19543379,0-1,0,0,Bachelors,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.580821918,0,0,0,0,0,1,0.58630137,3,1,4,1,1,Americas,0,0,USC,2014,201000,0.437736772
0,0,27,Engineer-Other,0,8.090410959,8+,0,0,Bachelors,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.457534247,0,0,0,0,0,18,16.18082192,2,3,5,1,0,Americas,0,0,Other,2014,183841,0.397087877
0,0,39,Computers,0,4.419178082,4-5,0,1,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,6.676712329,0,0,0,0,0,16,8.838356164,2,1,3,1,0,Americas,0,0,Other,2014,181642,0.429031545
0,0,41,Engineer-Director-VP-Mgmt,0,6.928767123,6-7,0,0,Bachelors,Engineering,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,10.00821918,1,0,0,0,0,17,6.928767123,1,1,2,1,0,Americas,0,0,Santa Clara University,2014,11217,0.298335106
0,0,43,Engineer-Other,0,2.108806262,2-3,0,0,Bachelors,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Medium,1,No Change,Engineer,1.084931507,0,0,0,0,0,16,14.76164384,7,1,8,1,0,Americas,0,0,San Jose State University,2014,182829,0.434393791
0,0,54,Engineer-Other,0,3.148972603,3-4,0,0,Bachelors,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,1.668493151,0,0,0,0,0,27,25.19178082,8,1,9,1,0,Americas,0,0,Other,2014,181684,0.429007519
0,0,30,Engineer-Software,0,2.336986301,2-3,0,0,Bachelors,Other,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,9.008219178,0,1,0,0,0,11,2.336986301,1,1,2,1,0,Americas,0,0,Other,2014,11216,0.305335106
0,0,50,Engineer-Software,0,2.167465753,2-3,0,0,Bachelors,Other,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2,0,1,0,0,0,19,17.33972603,8,1,9,1,0,Americas,0,0,Other,2014,189782,0.430130382
0,0,22,Engineer-Other,0,0,0-1,0,0,Bachelors,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,4.087671233,0,0,0,0,0,4,0,0,1,1,1,0,Americas,0,0,Other,2014,113980,0.395335106
0,0,51,Marketing/Sales,0,2.407876712,2-3,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,6.293150685,0,0,0,0,0,26,19.2630137,8,2,10,1,0,Americas,0,0,Other,2014,183817,0.217335106
0,0,33,Engineer-Other,0,1.740410959,1-2,0,0,Doctorate,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,2.167123288,1,0,0,0,0,16,13.92328767,8,1,9,1,0,Americas,0,0,Santa Clara University,2014,184042,0.409176049
0,0,33,Engineer-Other,0,1.740410959,1-2,0,0,Doctorate,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,2.167123288,1,0,0,0,0,16,13.92328767,8,1,9,1,0,Americas,0,0,Santa Clara University,2014,184042,0.409176049
0,0,28,Engineer-Other,0,2.291780822,2-3,0,0,Doctorate,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.295890411,0,0,0,0,0,15,13.75068493,6,2,8,1,0,Americas,0,0,Other,2014,182293,0.162543274
0,0,24,Engineer-Other,0,3.777299413,3-4,0,0,Masters,Business,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.915068493,0,0,0,0,0,27,26.44109589,7,1,8,1,0,Americas,1,0,University of California,2014,181274,0.404335106
0,0,29,Engineer-Other,0,3.252054795,3-4,0,0,Masters,Business,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,0.252054795,0,0,0,0,0,13,13.00821918,4,1,5,1,0,Americas,0,0,Other,2014,183698,0.413682994
0,0,25,Engineer-Design,0,0.304109589,0-1,0,0,Masters,Computers,1,0,USA,Design,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.673972603,0,0,0,0,0,4,0.912328767,3,1,4,1,0,Americas,0,0,Other,2014,181286,0.407538210
0,0,25,Engineer-Firmware,0,1.835159817,1-2,1,0,Masters,Computers,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1,0,0,0,0,0,12,11.0109589,6,1,7,1,0,Americas,0,0,California State University,2014,181578,0.413852986
0,0,22,Engineer-Software,0,0.331506849,0-1,0,0,Masters,Computers,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1,0,1,0,0,0,1,0.331506849,1,1,2,1,0,Americas,0,0,Other,2014,181314,0.427241045
0,0,24,Engineer-Software,0,0.138812785,0-1,0,0,Masters,Computers,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,0.252054795,0,1,0,0,0,1,0.416438356,3,1,4,1,0,Americas,1,0,University of California,2014,181246,0.443215624
0,0,32,Other,0,3.709589041,3-4,0,0,Masters,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,2.835616438,0,0,0,0,0,10,7.419178082,2,1,3,1,0,Americas,0,0,Other,2014,183568,0.484120328
0,0,20,Engineer-Design,0,0.791780822,0-1,0,0,Masters,Engineering,1,0,USA,Design,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,1,No Change,Engineer,1.747945205,0,0,0,0,0,3,1.583561644,2,2,4,1,0,Americas,0,0,San Jose State University,2014,182056,0.424590772
0,0,45,Engineer-Design,0,6.108219178,6-7,0,0,Masters,Engineering,1,0,USA,Design,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.956164384,0,0,0,0,0,28,24.43287671,4,2,6,1,0,Americas,0,0,Other,2014,182070,0.359335106
0,0,30,Engineer-Other,0,2.334246575,2-3,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,2.421917808,0,0,0,0,0,7,4.668493151,2,1,3,1,0,Americas,0,0,Other,2014,11117,0.394610541
0,0,23,Engineer-Other,0,3.21369863,3-4,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,3.254794521,1,0,0,0,0,10,6.42739726,2,1,3,1,0,Americas,0,0,Santa Clara University,2014,184333,0.339335106
0,0,31,Engineer-Other,0,0,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,2.542465753,0,0,0,0,0,9,6.501369863,0,3,3,1,0,Americas,0,0,Other,2014,181840,0.396213049
0,0,28,Engineer-Systems,0,1.306849315,1-2,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.416438356,0,0,0,1,0,6,3.920547945,3,1,4,1,0,Americas,0,0,Other,2014,181951,0.403759793
0,0,31,Engineer-Systems,0,3.169863014,3-4,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,7.095890411,0,0,0,1,0,10,3.169863014,1,2,3,1,0,Americas,0,0,Other,2014,186073,0.342335106
0,0,27,Engineer-Systems,1,0.832876712,0-1,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,4.131506849,0,0,0,1,0,6,1.665753425,2,2,4,1,0,Americas,0,0,Arizona State University,2014,182060,0.413400610
0,0,26,Engineer-Systems,0,0.749315068,0-1,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.668493151,0,0,0,1,0,7,2.997260274,4,2,6,1,0,Americas,0,0,Other,2014,181335,0.405575977
0,0,37,Marketing/Sales,0,7.210958904,7-8,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,4.460273973,0,0,0,0,0,19,14.42191781,2,2,4,1,0,Americas,0,1,University of Illinois,2014,183557,0.481827432
0,0,46,Other,0,3.36347032,3-4,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,1,No Change,Other,9.131506849,0,0,0,0,0,19,10.09041096,3,2,5,1,0,Americas,0,0,San Jose State University,2014,182263,0.166557306
0,0,62,Engineer-Other,0,4.572146119,4-5,0,0,Masters,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.663013699,0,0,0,0,0,28,27.43287671,6,1,7,1,0,Americas,0,0,Other,2014,181525,0.438097060
0,1,30,Accounting/Finance,0,2.730821918,2-3,0,0,Masters,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,No Change,Finance,3.673972603,0,0,0,0,0,26,21.84657534,8,1,9,1,0,Americas,1,0,University of California,2014,182476,0.480554716
0,1,37,Accounting/Finance,0,0,0-1,0,0,Masters,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,No Change,Finance,6.460273973,0,0,0,0,0,19,12.84383562,0,2,2,1,0,Americas,0,0,Other,2014,183023,0.328335106
0,0,29,Other,0,0.78630137,0-1,0,0,Missing,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,No Change,Other,2.126027397,0,0,0,0,0,8,5.504109589,7,2,9,1,0,Americas,0,0,Other,2014,183861,0.283335106
0,0,55,Engineer-Director-VP-Mgmt,0,2.446575342,2-3,0,0,Missing,Computers,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Director,Medium,0,No Change,Engineer,6.95890411,0,0,0,0,0,22,14.67945205,6,2,8,1,0,Americas,0,0,Other,2014,181318,0.394606449
0,0,26,Engineer-Firmware,0,3.336986301,3-4,0,0,Missing,Other,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.164383562,0,0,0,0,0,6,3.336986301,1,1,2,1,0,Americas,0,0,Other,2014,186047,0.383335106
0,0,26,Engineer-Firmware,0,0,0-1,0,0,Missing,Other,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.917808219,0,0,0,0,0,7,3.336986301,0,2,2,1,0,Americas,0,0,Other,2014,186047,0.385335106
0,0,29,Engineer-Firmware,0,5.087671233,4-5,0,0,Missing,Other,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.753424658,0,0,0,0,0,7,5.087671233,1,2,3,1,0,Americas,0,0,Other,2014,190498,0.407558887
0,0,27,Engineer-Other,0,0,0-1,0,0,Missing,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,1,No Change,Engineer,7.17260274,0,0,0,0,0,7,0,0,1,1,1,0,Americas,0,0,San Jose State University,2014,201238,0.325335106
0,0,44,Engineer-Other,0,2.762818004,2-3,0,0,Missing,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.252054795,0,0,0,0,0,20,19.33972603,7,1,8,1,0,Americas,1,0,University of California,2014,186213,0.440255503
0,0,51,Other,0,20.84109589,8+,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,1,No Change,Other,3.62739726,0,0,0,0,0,24,20.84109589,1,3,4,1,0,Americas,0,0,San Jose State University,2014,183560,0.490856315
0,0,30,Other,0,3.334246575,3-4,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,4.920547945,0,0,0,0,0,12,6.668493151,2,1,3,1,0,Americas,0,0,Other,2014,11148,0.454942018
0,0,29,Other,0,3.628767123,3-4,0,0,Other,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,No Change,Other,2.421917808,0,0,0,0,0,10,7.257534247,2,1,3,1,0,Americas,0,0,Other,2014,116121,0.486965247
0,0,28,Engineer-Director-VP-Mgmt,0,0,0-1,0,0,Masters,Engineering,0,1,India,Director-VP-Mgmt,1,0,Men,1,1,0,0,1,0,0,0,Management,Medium,0,Promo,Engineer,4.421917808,0,0,0,0,0,4,0,0,2,2,0,0,India,0,0,Indian Institute of Technology,2012,186065,0.151054500
0,0,27,Marketing/Sales,0,0.087671233,0-1,0,0,Masters,Business,0,0,Israel,Other,0,0,Men,0,0,1,1,1,1,0,0,Director,Medium,0,Promo,Marketing/Sales,6.460273973,0,0,0,0,0,7,0.087671233,1,1,2,0,0,Israel,0,0,Other,2012,183069,0.466610526
0,0,35,Computers,0,1.604794521,1-2,0,1,Bachelors,Business,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,0,Management,Medium,0,Promo,IT,10.71506849,0,0,0,0,0,17,6.419178082,4,2,6,0,0,EMEA,0,0,Other,2012,181086,0.156759152
0,0,38,Marketing/Sales,0,2.223744292,2-3,0,0,Bachelors,Business,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,Medium,0,Promo,Marketing/Sales,8.676712329,0,0,0,0,0,15,6.671232877,3,2,5,0,0,APAC,0,0,Other,2012,186107,0.171631721
0,0,61,Other,0,6.780821918,6-7,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Director,Medium,0,Promo,Other,4.249315068,0,0,0,0,0,25,20.34246575,3,2,5,0,0,Unknown,0,0,Other,2012,11203,0.198015819
0,0,26,Other,0,0,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Medium,0,Promo,Other,5.879452055,0,0,0,0,0,6,0,0,2,2,0,0,Unknown,0,0,Other,2012,182284,0.212335106
0,0,26,Other,0,0,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Medium,0,Promo,Other,5.879452055,0,0,0,0,0,6,0,0,2,2,0,0,Unknown,0,0,Other,2012,182284,0.213335106
0,0,45,Marketing/Sales,0,3.902465753,3-4,0,0,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Director,Medium,0,Promo,Marketing/Sales,6.123287671,0,0,0,0,0,26,19.51232877,5,2,7,1,0,Americas,0,0,Other,2012,183548,0.187993323
0,0,45,Marketing/Sales,0,3.902465753,3-4,0,0,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Director,Medium,0,Promo,Marketing/Sales,6.123287671,0,0,0,0,0,26,19.51232877,5,2,7,1,0,Americas,0,0,Other,2012,183548,0.187993323
0,0,27,Other,0,0.504109589,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,Promo,Other,3.416438356,0,0,0,0,0,4,0.504109589,1,2,3,1,0,Americas,0,0,Other,2012,183007,0.261335106
0,0,36,Computers,0,0.682191781,0-1,0,1,Masters,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,Promo,IT,5.873972603,0,0,0,0,0,10,4.093150685,6,2,8,1,0,Americas,0,0,Other,2012,183085,0.230335106
